"Test Date","Test Type","Result","Count","Daily Positive Tests","Daily People Tested"
2021-03-08,"Antigen by DFA/IF","POSITIVE",321,665,7579
2021-03-08,"PCR/amplification","POSITIVE",344,665,7579
2021-03-09,"Antigen by DFA/IF","NEGATIVE",3965,643,9003
2021-03-09,"PCR/amplification","NEGATIVE",4395,643,9003
2021-03-09,"Antigen by DFA/IF","POSITIVE",178,643,9003
2021-03-09,"PCR/amplification","POSITIVE",465,643,9003
2021-03-10,"Antigen by DFA/IF","NEGATIVE",2296,567,6539
2021-03-10,"PCR/amplification","NEGATIVE",3676,567,6539
2021-03-10,"Antigen by DFA/IF","POSITIVE",202,567,6539
2021-03-10,"PCR/amplification","POSITIVE",365,567,6539
2021-03-11,"Antigen by DFA/IF","NEGATIVE",2144,447,5693
2021-03-11,"PCR/amplification","NEGATIVE",3102,447,5693
2021-03-11,"Antigen by DFA/IF","POSITIVE",144,447,5693
2021-03-11,"PCR/amplification","POSITIVE",303,447,5693
2021-03-12,"Antigen by DFA/IF","NEGATIVE",1617,487,5728
2021-03-12,"PCR/amplification","NEGATIVE",3624,487,5728
2021-03-12,"Antigen by DFA/IF","POSITIVE",168,487,5728
2021-03-12,"PCR/amplification","POSITIVE",319,487,5728
2021-03-13,"Antigen by DFA/IF","NEGATIVE",734,444,4455
2021-03-13,"PCR/amplification","NEGATIVE",3277,444,4455
2021-03-13,"Antigen by DFA/IF","POSITIVE",107,444,4455
2021-03-13,"PCR/amplification","POSITIVE",337,444,4455
2021-03-14,"Antigen by DFA/IF","NEGATIVE",275,169,2438
2021-03-14,"PCR/amplification","NEGATIVE",1994,169,2438
2021-03-14,"Antigen by DFA/IF","POSITIVE",42,169,2438
2021-03-14,"PCR/amplification","POSITIVE",127,169,2438
2021-03-15,"Antigen by DFA/IF","NEGATIVE",3423,550,6697
2021-03-15,"PCR/amplification","NEGATIVE",2724,550,6697
2021-03-15,"Antigen by DFA/IF","POSITIVE",309,550,6697
2021-03-15,"PCR/amplification","POSITIVE",241,550,6697
2021-03-16,"Antigen by DFA/IF","NEGATIVE",3513,624,8969
2021-03-16,"PCR/amplification","NEGATIVE",4832,624,8969
2021-03-16,"Antigen by DFA/IF","POSITIVE",198,624,8969
2021-03-16,"PCR/amplification","POSITIVE",426,624,8969
2021-03-17,"Antigen by DFA/IF","NEGATIVE",2577,466,6614
2021-03-17,"PCR/amplification","NEGATIVE",3571,466,6614
2021-03-17,"Antigen by DFA/IF","POSITIVE",166,466,6614
2021-03-17,"PCR/amplification","POSITIVE",300,466,6614
2021-03-18,"Antigen by DFA/IF","NEGATIVE",2660,490,6234
2021-03-18,"PCR/amplification","NEGATIVE",3084,490,6234
2021-03-18,"Antigen by DFA/IF","POSITIVE",194,490,6234
2021-03-18,"PCR/amplification","POSITIVE",296,490,6234
2021-03-19,"Antigen by DFA/IF","NEGATIVE",2250,444,5907
2021-03-19,"PCR/amplification","NEGATIVE",3213,444,5907
2021-03-19,"Antigen by DFA/IF","POSITIVE",169,444,5907
2021-03-19,"PCR/amplification","POSITIVE",275,444,5907
2021-03-20,"Antigen by DFA/IF","NEGATIVE",770,307,4514
2021-03-20,"PCR/amplification","NEGATIVE",3437,307,4514
2021-03-20,"Antigen by DFA/IF","POSITIVE",68,307,4514
2021-03-20,"PCR/amplification","POSITIVE",239,307,4514
2021-03-21,"Antigen by DFA/IF","NEGATIVE",224,155,2256
2021-03-21,"PCR/amplification","NEGATIVE",1877,155,2256
2021-03-21,"Antigen by DFA/IF","POSITIVE",28,155,2256
2021-03-21,"PCR/amplification","POSITIVE",127,155,2256
2021-03-22,"Antigen by DFA/IF","NEGATIVE",3809,432,6941
2021-03-22,"PCR/amplification","NEGATIVE",2700,432,6941
2021-03-22,"Antigen by DFA/IF","POSITIVE",256,432,6941
2021-03-22,"PCR/amplification","POSITIVE",176,432,6941
2021-03-23,"Antigen by DFA/IF","NEGATIVE",2502,533,8103
2021-03-23,"PCR/amplification","NEGATIVE",5068,533,8103
2021-03-23,"Antigen by DFA/IF","POSITIVE",156,533,8103
2021-03-23,"PCR/amplification","POSITIVE",377,533,8103
2021-03-24,"Antigen by DFA/IF","NEGATIVE",2325,459,7135
2021-03-24,"PCR/amplification","NEGATIVE",4351,459,7135
2021-03-24,"Antigen by DFA/IF","POSITIVE",149,459,7135
2021-03-24,"PCR/amplification","POSITIVE",310,459,7135
2021-03-25,"Antigen by DFA/IF","NEGATIVE",2036,426,5970
2021-03-25,"PCR/amplification","NEGATIVE",3508,426,5970
2021-03-25,"Antigen by DFA/IF","POSITIVE",143,426,5970
2021-03-25,"PCR/amplification","POSITIVE",283,426,5970
2021-03-26,"Antigen by DFA/IF","NEGATIVE",1699,485,5859
2021-03-26,"PCR/amplification","NEGATIVE",3675,485,5859
2021-03-26,"Antigen by DFA/IF","POSITIVE",182,485,5859
2021-03-26,"PCR/amplification","POSITIVE",303,485,5859
2021-03-27,"Antigen by DFA/IF","NEGATIVE",663,332,4265
2021-03-27,"PCR/amplification","NEGATIVE",3270,332,4265
2021-03-27,"Antigen by DFA/IF","POSITIVE",84,332,4265
2021-03-27,"PCR/amplification","POSITIVE",248,332,4265
2021-03-28,"Antigen by DFA/IF","NEGATIVE",232,149,2225
2021-03-28,"PCR/amplification","NEGATIVE",1844,149,2225
2021-03-28,"Antigen by DFA/IF","POSITIVE",33,149,2225
2021-03-28,"PCR/amplification","POSITIVE",116,149,2225
2021-03-29,"Antigen by DFA/IF","NEGATIVE",2638,456,5816
2021-03-29,"PCR/amplification","NEGATIVE",2722,456,5816
2021-03-29,"Antigen by DFA/IF","POSITIVE",279,456,5816
2021-03-29,"PCR/amplification","POSITIVE",177,456,5816
2021-03-30,"Antigen by DFA/IF","NEGATIVE",2098,489,7076
2021-03-30,"PCR/amplification","NEGATIVE",4489,489,7076
2021-03-30,"Antigen by DFA/IF","POSITIVE",167,489,7076
2021-03-30,"PCR/amplification","POSITIVE",322,489,7076
2021-03-31,"Antigen by DFA/IF","NEGATIVE",2888,415,6810
2021-03-31,"PCR/amplification","NEGATIVE",3507,415,6810
2021-03-31,"Antigen by DFA/IF","POSITIVE",181,415,6810
2021-03-31,"PCR/amplification","POSITIVE",234,415,6810
2021-04-01,"Antigen by DFA/IF","NEGATIVE",1596,440,5716
2021-04-01,"PCR/amplification","NEGATIVE",3680,440,5716
2021-04-01,"Antigen by DFA/IF","POSITIVE",176,440,5716
2021-04-01,"PCR/amplification","POSITIVE",264,440,5716
2021-04-02,"Antigen by DFA/IF","NEGATIVE",1481,448,5426
2021-04-02,"PCR/amplification","NEGATIVE",3497,448,5426
2021-04-02,"Antigen by DFA/IF","POSITIVE",171,448,5426
2021-04-02,"PCR/amplification","POSITIVE",277,448,5426
2021-04-03,"Antigen by DFA/IF","NEGATIVE",632,294,4419
2021-04-03,"PCR/amplification","NEGATIVE",3493,294,4419
2021-04-03,"Antigen by DFA/IF","POSITIVE",80,294,4419
2021-04-03,"PCR/amplification","POSITIVE",214,294,4419
2021-04-04,"Antigen by DFA/IF","NEGATIVE",234,131,1912
2021-04-04,"PCR/amplification","NEGATIVE",1547,131,1912
2021-04-04,"Antigen by DFA/IF","POSITIVE",28,131,1912
2021-04-04,"PCR/amplification","POSITIVE",103,131,1912
2021-04-05,"Antigen by DFA/IF","NEGATIVE",2618,425,5682
2021-04-05,"PCR/amplification","NEGATIVE",2639,425,5682
2021-04-05,"Antigen by DFA/IF","POSITIVE",265,425,5682
2021-04-05,"PCR/amplification","POSITIVE",160,425,5682
2021-04-06,"Antigen by DFA/IF","NEGATIVE",2165,604,7126
2021-04-06,"PCR/amplification","NEGATIVE",4357,604,7126
2021-04-06,"Antigen by DFA/IF","POSITIVE",187,604,7126
2021-04-06,"PCR/amplification","POSITIVE",417,604,7126
2021-04-07,"Antigen by DFA/IF","NEGATIVE",1897,438,5773
2021-04-07,"PCR/amplification","NEGATIVE",3438,438,5773
2021-04-07,"Antigen by DFA/IF","POSITIVE",165,438,5773
2021-04-07,"PCR/amplification","POSITIVE",273,438,5773
2021-04-08,"Antigen by DFA/IF","NEGATIVE",1818,414,5399
2021-04-08,"PCR/amplification","NEGATIVE",3167,414,5399
2021-04-08,"Antigen by DFA/IF","POSITIVE",142,414,5399
2021-04-08,"PCR/amplification","POSITIVE",272,414,5399
2021-04-09,"Antigen by DFA/IF","NEGATIVE",3067,409,6564
2021-04-09,"PCR/amplification","NEGATIVE",3088,409,6564
2021-04-09,"Antigen by DFA/IF","POSITIVE",163,409,6564
2021-04-09,"PCR/amplification","POSITIVE",246,409,6564
2021-04-10,"Antigen by DFA/IF","NEGATIVE",547,303,3915
2021-04-10,"PCR/amplification","NEGATIVE",3065,303,3915
2021-04-10,"Antigen by DFA/IF","POSITIVE",101,303,3915
2021-04-10,"PCR/amplification","POSITIVE",202,303,3915
2021-04-11,"Antigen by DFA/IF","NEGATIVE",230,187,2574
2021-04-11,"PCR/amplification","NEGATIVE",2157,187,2574
2021-04-11,"Antigen by DFA/IF","POSITIVE",31,187,2574
2021-04-11,"PCR/amplification","POSITIVE",156,187,2574
2021-04-12,"Antigen by DFA/IF","NEGATIVE",3163,380,6094
2021-04-12,"PCR/amplification","NEGATIVE",2551,380,6094
2021-04-12,"Antigen by DFA/IF","POSITIVE",188,380,6094
2021-04-12,"PCR/amplification","POSITIVE",192,380,6094
2021-04-13,"Antigen by DFA/IF","NEGATIVE",2604,499,7568
2021-04-13,"PCR/amplification","NEGATIVE",4465,499,7568
2021-04-13,"Antigen by DFA/IF","POSITIVE",166,499,7568
2021-04-13,"PCR/amplification","POSITIVE",333,499,7568
2021-04-14,"Antigen by DFA/IF","NEGATIVE",2651,425,7093
2021-04-14,"PCR/amplification","NEGATIVE",4017,425,7093
2021-04-14,"Antigen by DFA/IF","POSITIVE",132,425,7093
2021-04-14,"PCR/amplification","POSITIVE",293,425,7093
2021-04-15,"Antigen by DFA/IF","NEGATIVE",3931,384,7520
2021-04-15,"PCR/amplification","NEGATIVE",3205,384,7520
2021-04-15,"Antigen by DFA/IF","POSITIVE",115,384,7520
2021-04-15,"PCR/amplification","POSITIVE",269,384,7520
2021-04-16,"Antigen by DFA/IF","NEGATIVE",3150,348,6681
2021-04-16,"PCR/amplification","NEGATIVE",3183,348,6681
2021-04-16,"Antigen by DFA/IF","POSITIVE",122,348,6681
2021-04-16,"PCR/amplification","POSITIVE",226,348,6681
2021-04-17,"Antigen by DFA/IF","NEGATIVE",651,262,4067
2021-04-17,"PCR/amplification","NEGATIVE",3154,262,4067
2021-04-17,"Antigen by DFA/IF","POSITIVE",66,262,4067
2021-04-17,"PCR/amplification","POSITIVE",196,262,4067
2021-04-18,"Antigen by DFA/IF","NEGATIVE",194,154,2160
2021-04-18,"PCR/amplification","NEGATIVE",1812,154,2160
2021-04-18,"Antigen by DFA/IF","POSITIVE",43,154,2160
2021-04-18,"PCR/amplification","POSITIVE",111,154,2160
2021-04-19,"Antigen by DFA/IF","NEGATIVE",2549,410,5894
2021-04-19,"PCR/amplification","NEGATIVE",2935,410,5894
2021-04-19,"Antigen by DFA/IF","POSITIVE",211,410,5894
2021-04-19,"PCR/amplification","POSITIVE",199,410,5894
2021-04-20,"Antigen by DFA/IF","NEGATIVE",2166,515,7049
2021-04-20,"PCR/amplification","NEGATIVE",4368,515,7049
2021-04-20,"Antigen by DFA/IF","POSITIVE",158,515,7049
2021-04-20,"PCR/amplification","POSITIVE",357,515,7049
2021-04-21,"Antigen by DFA/IF","NEGATIVE",1972,410,6085
2021-04-21,"PCR/amplification","NEGATIVE",3703,410,6085
2021-04-21,"Antigen by DFA/IF","POSITIVE",153,410,6085
2021-04-21,"PCR/amplification","POSITIVE",257,410,6085
2021-04-22,"Antigen by DFA/IF","NEGATIVE",2978,403,6548
2021-04-22,"PCR/amplification","NEGATIVE",3167,403,6548
2021-04-22,"Antigen by DFA/IF","POSITIVE",139,403,6548
2021-04-22,"PCR/amplification","POSITIVE",264,403,6548
2021-04-23,"Antigen by DFA/IF","NEGATIVE",3127,418,6821
2021-04-23,"PCR/amplification","NEGATIVE",3276,418,6821
2021-04-23,"Antigen by DFA/IF","POSITIVE",146,418,6821
2021-04-23,"PCR/amplification","POSITIVE",272,418,6821
2021-04-24,"Antigen by DFA/IF","NEGATIVE",757,268,4087
2021-04-24,"PCR/amplification","NEGATIVE",3062,268,4087
2021-04-24,"Antigen by DFA/IF","POSITIVE",79,268,4087
2021-04-24,"PCR/amplification","POSITIVE",189,268,4087
2021-04-25,"Antigen by DFA/IF","NEGATIVE",281,172,2266
2021-04-25,"PCR/amplification","NEGATIVE",1813,172,2266
2021-04-25,"Antigen by DFA/IF","POSITIVE",31,172,2266
2021-04-25,"PCR/amplification","POSITIVE",141,172,2266
2021-04-26,"Antigen by DFA/IF","NEGATIVE",3091,425,5787
2021-04-26,"PCR/amplification","NEGATIVE",2271,425,5787
2021-04-26,"Antigen by DFA/IF","POSITIVE",253,425,5787
2021-04-26,"PCR/amplification","POSITIVE",172,425,5787
2021-04-27,"Antigen by DFA/IF","NEGATIVE",2136,537,6948
2021-04-27,"PCR/amplification","NEGATIVE",4275,537,6948
2021-04-27,"Antigen by DFA/IF","POSITIVE",142,537,6948
2021-04-27,"PCR/amplification","POSITIVE",395,537,6948
2021-04-28,"Antigen by DFA/IF","NEGATIVE",2161,366,6156
2021-04-28,"PCR/amplification","NEGATIVE",3629,366,6156
2021-04-28,"Antigen by DFA/IF","POSITIVE",123,366,6156
2021-04-28,"PCR/amplification","POSITIVE",243,366,6156
2021-04-29,"Antigen by DFA/IF","NEGATIVE",2211,366,5822
2021-04-29,"PCR/amplification","NEGATIVE",3245,366,5822
2021-04-29,"Antigen by DFA/IF","POSITIVE",149,366,5822
2021-04-29,"PCR/amplification","POSITIVE",217,366,5822
2021-04-30,"Antigen by DFA/IF","NEGATIVE",2821,412,6372
2021-04-30,"PCR/amplification","NEGATIVE",3139,412,6372
2021-04-30,"Antigen by DFA/IF","POSITIVE",171,412,6372
2021-04-30,"PCR/amplification","POSITIVE",241,412,6372
2021-05-01,"Antigen by DFA/IF","NEGATIVE",695,264,3821
2021-05-01,"PCR/amplification","NEGATIVE",2862,264,3821
2021-05-01,"Antigen by DFA/IF","POSITIVE",82,264,3821
2021-05-01,"PCR/amplification","POSITIVE",182,264,3821
2021-05-02,"Antigen by DFA/IF","NEGATIVE",222,156,2064
2021-05-02,"PCR/amplification","NEGATIVE",1686,156,2064
2021-05-02,"Antigen by DFA/IF","POSITIVE",24,156,2064
2021-05-02,"PCR/amplification","POSITIVE",132,156,2064
2021-05-03,"Antigen by DFA/IF","NEGATIVE",2747,419,5756
2021-05-03,"PCR/amplification","NEGATIVE",2590,419,5756
2021-05-03,"Antigen by DFA/IF","POSITIVE",242,419,5756
2021-05-03,"PCR/amplification","POSITIVE",177,419,5756
2021-05-04,"Antigen by DFA/IF","NEGATIVE",1764,433,6293
2021-05-04,"PCR/amplification","NEGATIVE",4096,433,6293
2021-05-04,"Antigen by DFA/IF","POSITIVE",138,433,6293
2021-05-04,"PCR/amplification","POSITIVE",295,433,6293
2021-05-05,"Antigen by DFA/IF","NEGATIVE",2165,389,6347
2021-05-05,"PCR/amplification","NEGATIVE",3793,389,6347
2021-05-05,"Antigen by DFA/IF","POSITIVE",136,389,6347
2021-05-05,"PCR/amplification","POSITIVE",253,389,6347
2021-05-06,"Antigen by DFA/IF","NEGATIVE",2214,383,5832
2021-05-06,"PCR/amplification","NEGATIVE",3235,383,5832
2021-05-06,"Antigen by DFA/IF","POSITIVE",149,383,5832
2021-05-06,"PCR/amplification","POSITIVE",234,383,5832
2021-05-07,"Antigen by DFA/IF","NEGATIVE",1704,333,5069
2021-05-07,"PCR/amplification","NEGATIVE",3032,333,5069
2021-05-07,"Antigen by DFA/IF","POSITIVE",97,333,5069
2021-05-07,"PCR/amplification","POSITIVE",236,333,5069
2021-05-08,"Antigen by DFA/IF","NEGATIVE",726,247,3618
2021-05-08,"PCR/amplification","NEGATIVE",2645,247,3618
2021-05-08,"Antigen by DFA/IF","POSITIVE",66,247,3618
2021-05-08,"PCR/amplification","POSITIVE",181,247,3618
2021-05-09,"Antigen by DFA/IF","NEGATIVE",226,140,1977
2021-05-09,"PCR/amplification","NEGATIVE",1611,140,1977
2021-05-09,"Antigen by DFA/IF","POSITIVE",24,140,1977
2021-05-09,"PCR/amplification","POSITIVE",116,140,1977
2021-05-10,"Antigen by DFA/IF","NEGATIVE",2699,338,5348
2021-05-10,"PCR/amplification","NEGATIVE",2311,338,5348
2021-05-10,"Antigen by DFA/IF","POSITIVE",181,338,5348
2021-05-10,"PCR/amplification","POSITIVE",157,338,5348
2021-05-11,"Antigen by DFA/IF","NEGATIVE",1717,444,6069
2021-05-11,"PCR/amplification","NEGATIVE",3908,444,6069
2021-05-11,"Antigen by DFA/IF","POSITIVE",112,444,6069
2021-05-11,"PCR/amplification","POSITIVE",332,444,6069
2021-05-12,"Antigen by DFA/IF","NEGATIVE",3095,391,6631
2021-05-12,"PCR/amplification","NEGATIVE",3145,391,6631
2021-05-12,"Antigen by DFA/IF","POSITIVE",143,391,6631
2021-05-12,"PCR/amplification","POSITIVE",248,391,6631
2021-05-13,"Antigen by DFA/IF","NEGATIVE",2579,324,5600
2021-05-13,"PCR/amplification","NEGATIVE",2697,324,5600
2021-05-13,"Antigen by DFA/IF","POSITIVE",121,324,5600
2021-05-13,"PCR/amplification","POSITIVE",203,324,5600
2021-05-14,"Antigen by DFA/IF","NEGATIVE",1685,316,4908
2021-05-14,"PCR/amplification","NEGATIVE",2907,316,4908
2021-05-14,"Antigen by DFA/IF","POSITIVE",110,316,4908
2021-05-14,"PCR/amplification","POSITIVE",206,316,4908
2021-05-15,"Antigen by DFA/IF","NEGATIVE",595,266,3344
2021-05-15,"PCR/amplification","NEGATIVE",2483,266,3344
2021-05-15,"Antigen by DFA/IF","POSITIVE",85,266,3344
2021-05-15,"PCR/amplification","POSITIVE",181,266,3344
2021-05-16,"Antigen by DFA/IF","NEGATIVE",156,103,1876
2021-05-16,"PCR/amplification","NEGATIVE",1617,103,1876
2021-05-16,"Antigen by DFA/IF","POSITIVE",15,103,1876
2021-05-16,"PCR/amplification","POSITIVE",88,103,1876
2021-05-17,"Antigen by DFA/IF","NEGATIVE",1635,344,4226
2021-05-17,"PCR/amplification","NEGATIVE",2247,344,4226
2021-05-17,"Antigen by DFA/IF","POSITIVE",172,344,4226
2021-05-17,"PCR/amplification","POSITIVE",172,344,4226
2021-05-18,"Antigen by DFA/IF","NEGATIVE",1506,357,5335
2021-05-18,"PCR/amplification","NEGATIVE",3472,357,5335
2021-05-18,"Antigen by DFA/IF","POSITIVE",104,357,5335
2021-05-18,"PCR/amplification","POSITIVE",253,357,5335
2021-05-19,"Antigen by DFA/IF","NEGATIVE",1291,272,4469
2021-05-19,"PCR/amplification","NEGATIVE",2906,272,4469
2021-05-19,"Antigen by DFA/IF","POSITIVE",106,272,4469
2021-05-19,"PCR/amplification","POSITIVE",166,272,4469
2021-05-20,"Antigen by DFA/IF","NEGATIVE",1361,275,4140
2021-05-20,"PCR/amplification","NEGATIVE",2504,275,4140
2021-05-20,"Antigen by DFA/IF","POSITIVE",88,275,4140
2021-05-20,"PCR/amplification","POSITIVE",187,275,4140
2021-05-21,"Antigen by DFA/IF","NEGATIVE",1158,227,3824
2021-05-21,"PCR/amplification","NEGATIVE",2439,227,3824
2021-05-21,"Antigen by DFA/IF","POSITIVE",78,227,3824
2021-05-21,"PCR/amplification","POSITIVE",149,227,3824
2021-05-22,"Antigen by DFA/IF","NEGATIVE",419,222,2977
2021-05-22,"PCR/amplification","NEGATIVE",2336,222,2977
2021-05-22,"Antigen by DFA/IF","POSITIVE",63,222,2977
2021-05-22,"PCR/amplification","POSITIVE",159,222,2977
2021-05-23,"Antigen by DFA/IF","NEGATIVE",224,129,1801
2021-05-23,"PCR/amplification","NEGATIVE",1448,129,1801
2021-05-23,"Antigen by DFA/IF","POSITIVE",22,129,1801
2021-05-23,"PCR/amplification","POSITIVE",107,129,1801
2021-05-24,"Antigen by DFA/IF","NEGATIVE",1278,297,3610
2021-05-24,"PCR/amplification","NEGATIVE",2035,297,3610
2021-05-24,"Antigen by DFA/IF","POSITIVE",178,297,3610
2021-05-24,"PCR/amplification","POSITIVE",119,297,3610
2021-05-25,"Antigen by DFA/IF","NEGATIVE",883,271,4448
2021-05-25,"PCR/amplification","NEGATIVE",3294,271,4448
2021-05-25,"Antigen by DFA/IF","POSITIVE",59,271,4448
2021-05-25,"PCR/amplification","POSITIVE",212,271,4448
2021-05-26,"Antigen by DFA/IF","NEGATIVE",1169,247,4216
2021-05-26,"PCR/amplification","NEGATIVE",2800,247,4216
2021-05-26,"Antigen by DFA/IF","POSITIVE",78,247,4216
2021-05-26,"PCR/amplification","POSITIVE",169,247,4216
2021-05-27,"Antigen by DFA/IF","NEGATIVE",784,233,3622
2021-05-27,"PCR/amplification","NEGATIVE",2605,233,3622
2021-05-27,"Antigen by DFA/IF","POSITIVE",92,233,3622
2021-05-27,"PCR/amplification","POSITIVE",141,233,3622
2021-05-28,"Antigen by DFA/IF","NEGATIVE",807,220,3611
2021-05-28,"PCR/amplification","NEGATIVE",2584,220,3611
2021-05-28,"Antigen by DFA/IF","POSITIVE",81,220,3611
2021-05-28,"PCR/amplification","POSITIVE",139,220,3611
2021-05-29,"Antigen by DFA/IF","NEGATIVE",368,138,2416
2021-05-29,"PCR/amplification","NEGATIVE",1910,138,2416
2021-05-29,"Antigen by DFA/IF","POSITIVE",33,138,2416
2021-05-29,"PCR/amplification","POSITIVE",105,138,2416
2021-05-30,"Antigen by DFA/IF","NEGATIVE",154,106,2001
2021-05-30,"PCR/amplification","NEGATIVE",1741,106,2001
2021-05-30,"Antigen by DFA/IF","POSITIVE",20,106,2001
2021-05-30,"PCR/amplification","POSITIVE",86,106,2001
2021-05-31,"Antigen by DFA/IF","NEGATIVE",265,111,1852
2021-05-31,"PCR/amplification","NEGATIVE",1476,111,1852
2021-05-31,"Antigen by DFA/IF","POSITIVE",28,111,1852
2021-05-31,"PCR/amplification","POSITIVE",83,111,1852
2021-06-01,"Antigen by DFA/IF","NEGATIVE",1327,305,3844
2021-06-01,"PCR/amplification","NEGATIVE",2212,305,3844
2021-06-01,"Antigen by DFA/IF","POSITIVE",173,305,3844
2021-06-01,"PCR/amplification","POSITIVE",132,305,3844
2021-06-02,"Antigen by DFA/IF","NEGATIVE",1123,340,4943
2021-06-02,"PCR/amplification","NEGATIVE",3480,340,4943
2021-06-02,"Antigen by DFA/IF","POSITIVE",96,340,4943
2021-06-02,"PCR/amplification","POSITIVE",244,340,4943
2021-06-03,"Antigen by DFA/IF","NEGATIVE",823,308,4287
2021-06-03,"PCR/amplification","NEGATIVE",3156,308,4287
2021-06-03,"Antigen by DFA/IF","POSITIVE",102,308,4287
2021-06-03,"PCR/amplification","POSITIVE",206,308,4287
2021-06-04,"Antigen by DFA/IF","NEGATIVE",874,275,3796
2021-06-04,"PCR/amplification","NEGATIVE",2647,275,3796
2021-06-04,"Antigen by DFA/IF","POSITIVE",100,275,3796
2021-06-04,"PCR/amplification","POSITIVE",175,275,3796
2021-06-05,"Antigen by DFA/IF","NEGATIVE",617,231,3286
2021-06-05,"PCR/amplification","NEGATIVE",2438,231,3286
2021-06-05,"Antigen by DFA/IF","POSITIVE",83,231,3286
2021-06-05,"PCR/amplification","POSITIVE",148,231,3286
2021-06-06,"Antigen by DFA/IF","NEGATIVE",155,135,1995
2021-06-06,"PCR/amplification","NEGATIVE",1705,135,1995
2021-06-06,"Antigen by DFA/IF","POSITIVE",16,135,1995
2021-06-06,"PCR/amplification","POSITIVE",119,135,1995
2021-06-07,"Antigen by DFA/IF","NEGATIVE",1147,324,3963
2021-06-07,"PCR/amplification","NEGATIVE",2492,324,3963
2021-06-07,"Antigen by DFA/IF","POSITIVE",150,324,3963
2021-06-07,"PCR/amplification","POSITIVE",174,324,3963
2021-06-08,"Antigen by DFA/IF","NEGATIVE",1005,335,4491
2021-06-08,"PCR/amplification","NEGATIVE",3151,335,4491
2021-06-08,"Antigen by DFA/IF","POSITIVE",92,335,4491
2021-06-08,"PCR/amplification","POSITIVE",243,335,4491
2021-06-09,"Antigen by DFA/IF","NEGATIVE",847,325,4189
2021-06-09,"PCR/amplification","NEGATIVE",3017,325,4189
2021-06-09,"Antigen by DFA/IF","POSITIVE",92,325,4189
2021-06-09,"PCR/amplification","POSITIVE",233,325,4189
2021-06-10,"Antigen by DFA/IF","NEGATIVE",873,294,3615
2021-06-10,"PCR/amplification","NEGATIVE",2448,294,3615
2021-06-10,"Antigen by DFA/IF","POSITIVE",99,294,3615
2021-06-10,"PCR/amplification","POSITIVE",195,294,3615
2021-06-11,"Antigen by DFA/IF","NEGATIVE",695,280,3413
2021-06-11,"PCR/amplification","NEGATIVE",2438,280,3413
2021-06-11,"Antigen by DFA/IF","POSITIVE",86,280,3413
2021-06-11,"PCR/amplification","POSITIVE",194,280,3413
2021-06-12,"Antigen by DFA/IF","NEGATIVE",407,195,2559
2021-06-12,"PCR/amplification","NEGATIVE",1957,195,2559
2021-06-12,"Antigen by DFA/IF","POSITIVE",52,195,2559
2021-06-12,"PCR/amplification","POSITIVE",143,195,2559
2021-06-13,"Antigen by DFA/IF","NEGATIVE",170,140,1735
2021-06-13,"PCR/amplification","NEGATIVE",1425,140,1735
2021-06-13,"Antigen by DFA/IF","POSITIVE",17,140,1735
2021-06-13,"PCR/amplification","POSITIVE",123,140,1735
2021-06-14,"Antigen by DFA/IF","NEGATIVE",1058,335,3605
2021-06-14,"PCR/amplification","NEGATIVE",2212,335,3605
2021-06-14,"Antigen by DFA/IF","POSITIVE",160,335,3605
2021-06-14,"PCR/amplification","POSITIVE",175,335,3605
2021-06-15,"Antigen by DFA/IF","NEGATIVE",761,400,4289
2021-06-15,"PCR/amplification","NEGATIVE",3128,400,4289
2021-06-15,"Antigen by DFA/IF","POSITIVE",107,400,4289
2021-06-15,"PCR/amplification","POSITIVE",293,400,4289
2021-06-16,"Antigen by DFA/IF","NEGATIVE",870,341,3685
2021-06-16,"PCR/amplification","NEGATIVE",2474,341,3685
2021-06-16,"Antigen by DFA/IF","POSITIVE",86,341,3685
2021-06-16,"PCR/amplification","POSITIVE",255,341,3685
2021-06-17,"Antigen by DFA/IF","NEGATIVE",797,312,3571
2021-06-17,"PCR/amplification","NEGATIVE",2462,312,3571
2021-06-17,"Antigen by DFA/IF","POSITIVE",105,312,3571
2021-06-17,"PCR/amplification","POSITIVE",207,312,3571
2021-06-18,"Antigen by DFA/IF","NEGATIVE",648,303,3190
2021-06-18,"PCR/amplification","NEGATIVE",2239,303,3190
2021-06-18,"Antigen by DFA/IF","POSITIVE",113,303,3190
2021-06-18,"PCR/amplification","POSITIVE",190,303,3190
2021-06-19,"Antigen by DFA/IF","NEGATIVE",490,237,2651
2021-06-19,"PCR/amplification","NEGATIVE",1924,237,2651
2021-06-19,"Antigen by DFA/IF","POSITIVE",68,237,2651
2021-06-19,"PCR/amplification","POSITIVE",169,237,2651
2021-06-20,"Antigen by DFA/IF","NEGATIVE",241,125,1818
2021-06-20,"PCR/amplification","NEGATIVE",1452,125,1818
2021-06-20,"Antigen by DFA/IF","POSITIVE",21,125,1818
2021-06-20,"PCR/amplification","POSITIVE",104,125,1818
2021-06-21,"Antigen by DFA/IF","NEGATIVE",1117,417,3488
2021-06-21,"PCR/amplification","NEGATIVE",1954,417,3488
2021-06-21,"Antigen by DFA/IF","POSITIVE",196,417,3488
2021-06-21,"PCR/amplification","POSITIVE",221,417,3488
2021-06-22,"Antigen by DFA/IF","NEGATIVE",1006,507,4499
2021-06-22,"PCR/amplification","NEGATIVE",2986,507,4499
